6

89, 8, 0
292, 17, 1
294, 14, 2
180, 9, 1
166, 6, 2
78, 25, 0
175, 21, 0
407, 10, 2
444, 19, 0
72, 20, 1
10, 20, 0
168, 23, 0
347, 11, 0
28, 19, 1
209, 19, 2
250, 15, 0
144, 8, 2
108, 1, 1
432, 19, 1
147, 7, 1
9, 9, 0
378, 20, 0
279, 7, 1
43, 19, 1
153, 1, 2
127, 3, 2
177, 7, 0
134, 9, 2
642, 24, 1
53, 6, 2
11, 0, 0
262, 19, 1
306, 17, 1
336, 1, 0
42, 17, 2
89, 13, 0
180, 5, 2
163, 22, 1
246, 11, 1
29, 16, 1
51, 4, 0
396, 11, 1
25, 10, 0
312, 23, 0
50, 28, 1
181, 20, 1
309, 1, 2
379, 4, 0
394, 19, 2
219, 25, 2
171, 5, 0
382, 16, 1
148, 3, 2
244, 13, 1
409, 2, 0
21, 1, 2
264, 8, 1
367, 9, 0
284, 5, 2
321, 12, 0
164, 7, 1
175, 0, 2
346, 3, 1
280, 7, 1
362, 7, 1
16, 9, 0
114, 21, 1
115, 5, 2
310, 13, 0
432, 3, 0
362, 3, 2
200, 11, 2
105, 10, 0
84, 10, 1
256, 25, 1
309, 3, 1
44, 14, 0
111, 7, 1
131, 18, 0
231, 6, 1
411, 16, 2
244, 29, 0
85, 5, 0
187, 3, 0
170, 13, 0
81, 18, 1
52, 7, 2
285, 12, 2
71, 18, 1
185, 25, 2
253, 4, 0
207, 28, 1
234, 28, 0
15, 10, 1
333, 14, 1
19, 0, 0
369, 23, 0
230, 10, 0
128, 14, 2
81, 3, 1


255, 5, 2
352, 23, 2
5, 10, 0
133, 1, 2
259, 3, 1
234, 3, 2
290, 13, 1
377, 14, 2
765, 19, 0
18, 14, 0
241, 21, 2
188, 9, 1
27, 14, 0
14, 7, 0
290, 9, 2
224, 12, 1
252, 0, 0
306, 12, 2
356, 13, 0
30, 3, 1
150, 3, 2
293, 23, 0
55, 0, 2
297, 11, 1
398, 3, 2
524, 28, 0
399, 16, 0
422, 11, 2
281, 0, 1
140, 11, 1
28, 1, 0
78, 20, 0
333, 6, 2
45, 14, 1
85, 6, 0
173, 24, 2
329, 11, 2
13, 4, 1
154, 8, 0
440, 4, 0
102, 13, 1
135, 24, 2
134, 15, 0
345, 20, 2
50, 14, 1
335, 18, 2
452, 8, 1
196, 20, 2
124, 7, 2
117, 10, 1
243, 9, 1
129, 11, 1
419, 27, 2
37, 3, 0
281, 21, 1
23, 3, 1
68, 4, 0
272, 3, 0
231, 6, 0
160, 0, 1
384, 11, 1
75, 4, 2
44, 5, 1
1, 7, 0
90, 23, 0
260, 16, 0
226, 26, 1
221, 16, 0
214, 15, 2
88, 15, 0
197, 0, 1
95, 10, 2
146, 22, 2
313, 8, 1
435, 18, 0
179, 28, 1
184, 3, 2
63, 7, 0
167, 10, 0
239, 8, 0
105, 28, 1
59, 28, 1
281, 17, 2
